reviewerID,reviewerName,review_count,avg_rating,rating_std,min_rating,max_rating,avg_text_length,text_length_std,min_text_length,max_text_length,verified_count,verified_ratio,all_reviews_keywords,top_category,top_category_count,top_style_colors,top_style_sizes,top_style_color_count,top_style_size_count,content_vector,user_idx,dominant_color,dominant_size,interaction_degree,pca_3d_x,pca_3d_y,pca_3d_z
A12A7Q3DHAI6AY,shoppah,6,2.833333333333333,1.1690451944500122,1.0,4.0,73.66666666666667,30.878255563853777,36,117,6,1.0,quality good material cute don expect wear love necklace weight lovely compliment worthy breathable jeans,JOLLYCHIC,1,"['black', 'gold', 'green', 'pink', 'silver']","['l', 's']",5,2,"[ 0.23366457 -0.12155218 -0.2778814   0.05499922 -0.03257185  0.03026135
  0.16797356 -0.07798116 -0.09756245 -0.00862865 -0.05386543  0.12972212
  0.03154185 -0.02024474 -0.03641389 -0.04902592 -0.05282801  0.06262007
 -0.03434546 -0.02980796  0.00936654 -0.05220911 -0.01536153  0.01881978
 -0.0005816  -0.02707377 -0.04792259 -0.02894215  0.02468608 -0.01794489
 -0.01963582  0.01464703  0.00869985  0.01513239  0.02007048  0.05007964
 -0.03052021 -0.034002   -0.04918123  0.0159733  -0.00041148  0.02690961
  0.09676661  0.0287923  -0.01227234  0.01493203 -0.00692865  0.01288718
 -0.06987052  0.01111008  0.0029658  -0.03350256  0.0116636   0.06884434
  0.01771552  0.0654467  -0.01559098 -0.02100881 -0.01354084 -0.0115828
  0.01515477 -0.01083883  0.0568471  -0.03926105]",21,black,l,6,0.99293435,-0.3261382,-0.545329
A12FBA7DCFE5W7,Julia,6,5.0,0.0,5.0,5.0,45.0,0.0,45,45,6,1.0,shoe fit expected comfortable,,0,[],"['m', 's', 'l']",0,3,"[-0.3636293   0.1649353   0.10765727  0.12608986 -0.12737203 -0.06385595
  0.06546768  0.12863582 -0.05181447 -0.08446968  0.00075698 -0.01797818
 -0.04714353 -0.05919256 -0.00370148  0.00363723 -0.01168674 -0.02430826
 -0.01637832 -0.02621092  0.0352819   0.04469455 -0.0098985   0.04221401
 -0.10164952 -0.04590521  0.03426621 -0.02934427  0.00660879  0.00601515
  0.04263086  0.00535034  0.04505487  0.04070988  0.04835109 -0.02205719
  0.03488874 -0.0277012   0.01280547  0.05332004 -0.0026209   0.02564015
  0.0367851  -0.04849373 -0.0449708  -0.00075017  0.02264785 -0.03880967
  0.03958461  0.02184603  0.00354726 -0.01619427 -0.00126009  0.02521377
  0.02132455  0.01830553 -0.03394708 -0.00546782  0.01320462 -0.04481689
 -0.01417687 -0.01426629 -0.00821302  0.04464805]",22,unknown,m,6,1.3230181,-0.028097674,0.103978954
A12I8GCK1UVK40,Alicia Bemont,6,4.5,1.224744871391589,2.0,5.0,515.6666666666666,125.66251098345388,277,632,1,0.1666666666666666,really item price fit well great free discounted exchange honest unbiased review product never guarantee,DESDEMONA,2,"['black', 'purple', 'red', 'silver']","['l', 'large', 'm']",4,3,"[ 0.22227135 -0.20944396  0.13205677 -0.05218907  0.03390538 -0.19159684
  0.1633349  -0.14582494 -0.02955052 -0.08847857  0.05498802 -0.17794251
 -0.02711171 -0.02017473 -0.05212634  0.03824867  0.025341    0.00362388
 -0.04505698 -0.00243619 -0.00778322 -0.12543793  0.04088578 -0.04832332
 -0.04459377  0.00221739  0.04471806 -0.02569703  0.03523847 -0.01790538
  0.00260271 -0.03791958 -0.09731239  0.07418085  0.01373684 -0.01082135
  0.02005088 -0.01692835 -0.02649797 -0.01245395  0.01125556  0.0142081
  0.01135545  0.01554816  0.04109248  0.02137392  0.04041403  0.04829473
  0.02774624 -0.0277516   0.03070181 -0.0583964   0.02078834 -0.03052304
 -0.02199018  0.01496944  0.01711046 -0.00115942 -0.03822561 -0.00344477
  0.02276653 -0.02812056  0.02406886  0.01938256]",23,black,l,6,0.9725769,-0.24023828,0.2441285
A12LDKOWDBPQTC,Marci,6,5.0,0.0,5.0,5.0,93.0,0.0,93,93,6,1.0,favorite walk around shoes wear day pain love,,0,[],"['m', 's', 'l']",0,3,"[ 0.0746823   0.4071265   0.0261588   0.01938911 -0.04265483  0.04272217
  0.0358804  -0.11435243  0.12956025  0.00682616 -0.04405269  0.02553574
  0.02132847 -0.01568465 -0.03309237 -0.01900415 -0.05737292  0.05148048
 -0.03540621 -0.06749781  0.07465126 -0.02390559  0.00089947 -0.05939243
  0.01421545 -0.00922536 -0.01901347  0.02186739 -0.02293671  0.00100192
 -0.02247025 -0.03679956 -0.01900228  0.06706369 -0.02543128  0.01041313
 -0.00364888 -0.00850152  0.04230255  0.02704399 -0.02237616 -0.0174559
 -0.04207698 -0.02924105  0.01486049  0.04985383  0.01892167  0.00916829
 -0.01567426  0.04210819 -0.01358519  0.02345726 -0.01936337 -0.00261068
 -0.01394156 -0.03166151  0.03517943  0.00450154 -0.02065694 -0.01318525
 -0.02317731 -0.00533216 -0.00639546  0.01558017]",24,unknown,m,6,1.3195856,-0.06508063,0.07553732
A12VRR4LXJDHBV,Yvonne,5,5.0,0.0,5.0,5.0,24.4,7.368853370776216,15,31,5,1.0,second purchase looks even better person recommend lovely gorgeous necklace,,0,"['gold', 'silver']",['s'],2,1,"[-4.68677171e-02 -2.02712774e-01 -1.99666858e-01  1.64069310e-01
  1.03979848e-01  1.00750677e-01  9.94283333e-02 -6.53554276e-02
  2.99673434e-02 -4.73267473e-02 -3.46415639e-02  8.90423730e-02
 -5.76117635e-02  5.49751110e-02  1.46613792e-02 -1.45132234e-02
  6.40828442e-03  6.70806691e-02 -6.07436039e-02  4.44678031e-02
  6.36871383e-02  1.45667335e-02  5.72204925e-02  1.87317301e-02
 -1.28279189e-02  1.82238314e-02 -1.74482465e-02 -2.66869105e-02
  4.45357487e-02 -3.46078798e-02 -2.07547285e-02  4.88448422e-03
 -2.18563136e-02 -3.31994034e-02  3.29363928e-03 -5.29111326e-02
  2.23761541e-04  3.99138778e-02 -2.01032553e-02 -1.41660366e-02
  3.57157774e-02  4.11276147e-02  6.77552000e-02  2.75474507e-02
 -9.28009301e-03 -8.94847562e-06 -2.51242574e-02 -1.67757887e-02
 -9.38756042e-04  2.64835935e-02 -1.42640583e-02 -4.02834237e-04
  2.60792524e-02 -6.15855725e-03  1.26272663e-02 -1.35590313e-02
  1.23411547e-02 -8.50987714e-03 -2.49401256e-02 -2.44717859e-03
  1.97622087e-02 -1.52686518e-02 -3.15887704e-02  2.23719850e-02]",25,gold,s,5,1.0815592,-0.3264847,-0.29020178
A135KOM855ZA5,Amazon Customer,6,5.0,0.0,5.0,5.0,7.0,0.0,7,7,6,1.0,perfect,,0,[],"['m', 's', 'l']",0,3,"[-4.81511354e-01 -1.09933823e-01 -5.13957776e-02 -1.00307167e-01
 -9.66914445e-02  2.63327044e-02 -4.96180095e-02 -1.25200123e-01
  9.78569873e-03  6.45595938e-02  1.15444539e-02  4.90344781e-03
 -2.71860063e-02  5.81065469e-05  1.56437661e-02 -2.03102664e-03
  3.94596457e-02 -1.80346034e-02 -7.69282365e-03  1.95756694e-03
  1.10346097e-02 -3.04431934e-02  2.07454506e-02  1.80818532e-02
 -1.62948866e-03 -1.26634538e-02  3.05239577e-02 -2.52413545e-02
  3.15112784e-03 -6.12983434e-03  1.70812681e-02  3.35413665e-02
 -1.95764266e-02 -3.03972457e-02 -3.00962832e-02 -4.37082723e-02
 -2.52631158e-02  2.66349502e-02  2.68881805e-02  7.72901624e-03
  3.23036732e-03  3.28541246e-05  1.37898745e-02  1.92418247e-02
  3.78518216e-02  1.25258777e-03  7.78918108e-03  1.89066455e-02
 -4.57717851e-03 -1.85092427e-02  2.98029371e-02 -2.53479220e-02
 -4.04669270e-02  4.22297940e-02 -3.16553786e-02 -8.59183818e-03
 -6.95526833e-03  1.97782740e-02 -1.11630773e-02  1.81938317e-02
  3.69330810e-04  2.05506682e-02 -1.33690843e-03  7.64302723e-03]",26,unknown,m,6,1.3220142,-0.035408694,0.10992168
A135SGOQMVWABQ,Susan,5,5.0,0.0,5.0,5.0,44.0,0.0,44,44,5,1.0,wear everyday work gym etc,,0,[],"['m', 's', 'l']",0,3,"[-0.28823468  0.03549905 -0.03359779  0.12442666  0.12502901 -0.05803795
  0.05245249  0.09497739 -0.02429265 -0.01028713 -0.08700249 -0.01595212
  0.01322747 -0.04645462 -0.11701545  0.067746   -0.02119272  0.09907854
 -0.09873655 -0.06039592 -0.03091623 -0.01938498  0.00648295  0.00543038
 -0.01057296 -0.04997077 -0.0554925   0.05476806  0.02420629  0.02091213
  0.00815444  0.00187116  0.00366786 -0.01759145  0.00799365  0.02597683
  0.0284982  -0.04522502 -0.04079407  0.01799818 -0.03989954  0.00484121
 -0.01482665 -0.06598973 -0.02876792  0.03639184  0.0483693   0.07280758
  0.02609808 -0.03799131 -0.00906639  0.02696474  0.01635489 -0.0294958
  0.03055888 -0.02725579 -0.01065646 -0.01822833  0.01200511  0.01708419
 -0.03240742 -0.00667649  0.03342628 -0.04439569]",27,unknown,m,5,1.3166668,-0.035637923,0.120859966
A13FLOD16ZC3N4,earnestin miller,5,3.4,2.1908902300206647,1.0,5.0,30.6,30.088203668547575,6,75,5,1.0,love much lovely small size purchase company find earing match tunrn rusty poor,EIGA,2,"['gold', 'red', 'silver']",['s'],3,1,"[-0.17492066 -0.16459973 -0.17402911  0.16805723  0.13287778  0.02588724
  0.05284321  0.1359495   0.04106694 -0.00618977 -0.04563177 -0.01855407
 -0.01170149  0.04869708  0.01610098 -0.06452154  0.05896268 -0.04619118
  0.0239233   0.01777887 -0.0175062  -0.02443136  0.01052247 -0.03870187
 -0.01895841  0.03033221  0.01749949  0.02024342  0.09775562 -0.02173781
 -0.00369798  0.00708042  0.07405212  0.00483884  0.01060269  0.00914983
  0.01872574  0.08757854  0.00916692  0.02843739  0.01942791  0.03402637
  0.01979535  0.03915532 -0.03951076  0.00726307 -0.02779255  0.02885609
  0.08908538  0.04810571 -0.04903384  0.04557061  0.01831981 -0.07593425
 -0.00385012 -0.02365731  0.03357494  0.02872219 -0.03763688 -0.03486257
 -0.03762672  0.02526117 -0.05513638 -0.03525392]",28,gold,s,5,1.0728532,-0.2511584,-0.3214132
A13JGYKUU10QKH,jled,6,5.0,0.0,5.0,5.0,132.0,0.0,132,132,6,1.0,size ordered smaller usual perfect shoes hard find great customer service well,,0,[],"['m', 's', 'l']",0,3,"[-0.08678327  0.25028205  0.07911428  0.11486214  0.04950891  0.08223552
 -0.01050762 -0.08458812  0.00787149 -0.09778529  0.02317759 -0.02728266
  0.00520965 -0.00715738  0.05033477 -0.10981771 -0.04456012 -0.03122566
  0.02312417  0.02583724  0.02406394 -0.01222019 -0.03784106  0.04237116
 -0.02990739  0.01032208 -0.04343738  0.01654661 -0.02813713  0.03419325
  0.00103875 -0.09642043  0.00421284  0.01368228 -0.04420275 -0.03021026
 -0.0086938   0.00898613  0.01324075  0.0212911   0.03590783  0.03899486
  0.01188036 -0.01211869 -0.01114389 -0.00706372 -0.01189513 -0.01346135
 -0.01120388  0.00950137  0.00496132  0.00576347 -0.00371548  0.01032668
  0.01906657  0.00811619 -0.00330382 -0.00279801 -0.01292266  0.00858089
  0.00296063 -0.00958224 -0.02258627 -0.01661447]",29,unknown,m,6,1.3233886,-0.019037439,0.10185111
A13MGIUEHNSOKO,Rhonda Marcum,6,4.833333333333333,0.408248290463863,4.0,5.0,458.3333333333333,303.76021244834993,49,912,1,0.1666666666666666,good images really look soft great quality made sample review video feels time amazon see,MALLOOM,1,"['beige', 'black', 'blue', 'green', 'navy', 'pink', 'white']","['s', 'medium', 'xl']",7,3,"[ 0.19800879 -0.12806654 -0.26756933 -0.0744971  -0.02835621 -0.0540533
  0.02082128  0.0137523  -0.0455981  -0.13927253 -0.0734312   0.1829702
  0.0060073  -0.03629082  0.04866192 -0.00333027 -0.04573488  0.02836917
 -0.14089438  0.0857195   0.07590467  0.03230938  0.024095    0.09030896
  0.02422934  0.10064794  0.03835764  0.0137149   0.06696928  0.01833906
 -0.03931455 -0.0136706  -0.03533956 -0.00973659  0.02310274 -0.02961505
  0.00226288 -0.0548055   0.01095285 -0.04683204 -0.02313573 -0.01445471
  0.03407765 -0.02839809 -0.02645344 -0.03426054 -0.01783101  0.00632261
  0.0436882   0.00716546  0.00765547 -0.02445444  0.02684061 -0.00966697
 -0.01430549  0.03129293 -0.03054268  0.01902194  0.01743151  0.00527283
  0.02968243 -0.02822002  0.03895861 -0.00788089]",30,beige,s,6,0.9841684,-0.12496921,0.023109615
A13P82MG3XFWV1,Amazon Customer,7,5.0,0.0,5.0,5.0,521.0,0.0,521,521,7,1.0,wear you nike fit use casual pair used lasted regular pretty much know your size,,0,[],"['s', 'm', 'l']",0,3,"[-0.04439924  0.24783525  0.12525803  0.10178924 -0.01033114 -0.01745962
 -0.00684204 -0.16191249 -0.10731259 -0.14403774 -0.05552597  0.0054713
  0.03970375  0.08766977 -0.07267316 -0.01511863  0.03158722  0.05468585
  0.04893876  0.04850482 -0.02457003  0.09414797 -0.07516422 -0.01800933
 -0.00638777  0.0161174   0.06007383  0.08055083 -0.03513918  0.02984291
  0.02769019  0.11313315  0.09846436  0.02128034  0.02594262 -0.00730673
  0.10865128 -0.03560364 -0.02628475 -0.01407646  0.00061406 -0.05731263
 -0.05237398  0.03190031  0.00948092 -0.01147964  0.01953673  0.02270914
 -0.04546896  0.01442248 -0.02819558 -0.03343035 -0.00258082 -0.02455097
 -0.01917196 -0.02758247  0.02365071  0.01141117  0.01539653 -0.0287563
  0.00422027 -0.00248468 -0.01345678 -0.0184569 ]",31,unknown,s,7,1.3253601,-0.056065768,0.09099102
A13VRMJVAGIHLL,Alexandra,5,4.0,1.7320508075688772,1.0,5.0,194.6,66.89768306899724,97,264,5,1.0,love dress fits color material wear looks great didn even scarf arrived folded hung nicely,TitFus,1,"['gray', 'white']","['s', 'm']",2,2,"[ 4.68404502e-01 -1.09009951e-01  6.59107417e-03 -1.06693301e-02
 -1.97255373e-01 -1.45891517e-01 -2.97548145e-01  2.52693836e-02
  8.17090720e-02 -8.36075768e-02 -1.27541766e-01  6.54442683e-02
 -2.11819680e-03  3.94778773e-02 -1.33865448e-02  3.26958601e-03
  5.90576716e-02  4.65929024e-02 -1.17046945e-01  7.15583190e-02
  5.55350855e-02  8.30759760e-03  4.57704552e-02  1.60093680e-01
 -5.53406775e-02 -4.60205264e-02  1.41151056e-01  1.13758743e-01
  1.28825858e-01 -4.06840406e-02 -7.01669380e-02 -3.24181803e-02
 -4.28194888e-02 -4.34866612e-04  6.16429150e-02  1.42872392e-03
  3.02307960e-02  5.64065464e-02  1.92845985e-03  1.08088903e-01
 -3.45767215e-02 -3.87703367e-02 -5.25761098e-02  9.33751371e-03
 -2.40550637e-02 -3.16751637e-02 -4.00040932e-02  1.54546602e-02
  1.09214850e-01  1.00959420e-01  5.01210466e-02 -6.62939921e-02
 -3.56123336e-02  3.46196890e-02  1.94022078e-02  3.51965800e-02
  5.14445826e-02  1.12093682e-03 -3.78036425e-02 -2.76025198e-02
  6.66158050e-02 -1.58545934e-02  2.70566344e-02 -1.56382546e-02]",32,gray,s,5,0.9438889,0.19577275,-0.22711927
A13W5DGU9QF721,Marjorie J. Moore,6,5.0,0.0,5.0,5.0,46.0,0.0,46,46,6,1.0,love comfy shoes fit like glove,,0,[],"['m', 's', 'l']",0,3,"[-0.23751149  0.29525697  0.14419736  0.22438529 -0.08527045 -0.06665295
  0.1282777   0.08160254  0.079238   -0.02421858 -0.03467961  0.026278
 -0.07959241 -0.04910951 -0.00567784  0.04647559  0.01487967 -0.00653508
 -0.04268786 -0.04119285  0.04188469  0.00182867  0.01626134  0.022347
 -0.05834501 -0.01955097 -0.04323877 -0.02775529  0.01699413  0.00207356
 -0.0239222  -0.01837417 -0.01226511  0.02002652  0.02377303  0.01791614
  0.00490942  0.01329789  0.02114521  0.01396411 -0.03713134 -0.03267488
 -0.0051537  -0.01748918  0.01593534  0.01182636  0.03251702 -0.00316748
 -0.03026051 -0.00764223  0.00574889  0.00459416 -0.01916955  0.02609678
 -0.01937242 -0.00909005  0.01223438 -0.02798885 -0.03992894 -0.02093972
 -0.02538762 -0.02992361  0.01694475  0.00920668]",33,unknown,m,6,1.3183084,-0.037784893,0.0982706
A13YHX8QAM9SXX,Here for you,5,4.6,0.5477225575051662,4.0,5.0,1407.2,324.92799202284806,944,1725,0,0.0,you review really watch get online pin dress like received pictures one pocket discount product,Phoenix,1,['blue'],[],1,0,"[ 4.63059008e-01 -1.45933032e-01  7.60867447e-02 -8.28679502e-02
 -3.38932514e-01 -2.44193196e-01 -5.13624996e-02  5.26394323e-03
 -5.06982692e-02 -1.79439466e-02 -1.28713697e-01 -2.05813527e-01
  4.55185026e-03 -4.90696728e-02  1.30227134e-01  4.91419025e-02
 -8.65082350e-03 -3.44049861e-03  4.16065417e-02 -4.84512076e-02
  1.19701624e-01 -1.33529723e-01  8.15051608e-03 -9.73039772e-03
  1.10750884e-01 -1.36129692e-01  6.09440245e-02  1.11427113e-01
  5.85393747e-03  4.90180850e-02 -1.20346360e-01  2.09900979e-02
  1.58436559e-02 -5.40099964e-02 -5.30818440e-02 -6.83059637e-03
  4.76921536e-02  2.13970058e-02  1.00248411e-01  6.60920292e-02
 -3.86826284e-02  1.21500231e-01  7.21052513e-02  4.75968793e-02
  4.46433164e-02 -3.94140463e-03  8.69765296e-04 -1.28914267e-02
 -1.42354956e-02 -4.45928574e-02  1.36119532e-04  3.80410142e-02
 -6.10997677e-02 -9.18130204e-02  2.69746892e-02 -6.38397783e-02
 -2.49533951e-02 -7.07380846e-02 -1.16408411e-02 -2.11369302e-02
 -7.46963769e-02  5.65838516e-02 -9.74001735e-02 -7.99689442e-03]",34,blue,unknown,5,1.0063305,-0.13453296,0.33823478
A140XVPLRQYKYY,Deambrea,6,4.0,0.0,4.0,4.0,23.0,0.0,23,23,6,1.0,serves intended purpose,,0,[],"['m', 's', 'l']",0,3,"[-0.46385512 -0.10478973 -0.01159007  0.01187401 -0.04699781 -0.0677968
 -0.02533437  0.05834705 -0.05116945 -0.00908998  0.01591323 -0.04650946
 -0.07194945  0.01482111 -0.02415384  0.06272552  0.07412349  0.02969099
 -0.06017815 -0.01537265  0.0785348   0.01570424 -0.02624801 -0.00943783
 -0.03740364 -0.02642247  0.00943011 -0.01342833 -0.02343747 -0.00799468
  0.0200943  -0.00412385  0.03787633 -0.03366916 -0.02285928 -0.07166803
 -0.03788723 -0.01280064  0.00510018  0.03191495  0.01435335  0.04144504
 -0.01878076  0.0056579   0.01487642  0.00418426  0.01082554  0.00962989
  0.03183962 -0.02885319  0.00324283  0.0188974  -0.0114799   0.02654289
  0.02793592  0.02416653  0.00609548 -0.02473015 -0.02187509  0.02891957
  0.01648819  0.0085913  -0.00600694  0.01929991]",35,unknown,m,6,1.3227057,-0.026893314,0.09897992
A1433KWQ24IOU5,smr82169,6,3.333333333333333,0.816496580927726,3.0,5.0,170.66666666666666,70.21870595978444,142,314,6,1.0,sweaters comfortable washing already falling apart dry wash gentle cycle love coats one bought highly,Hai Le Vogue,4,[],"['s', 'xl']",0,2,"[ 0.0886049   0.01750035  0.02158185 -0.16356397  0.00924998 -0.28003493
  0.03212479  0.01439983 -0.05278805 -0.07323421 -0.12072123  0.02092201
  0.03882733 -0.1348406   0.1261998   0.01780074  0.09618812  0.04305853
 -0.02220402  0.0389556  -0.0790282   0.04913748 -0.09428564 -0.03365633
  0.01810078 -0.03186421 -0.1265002  -0.05201613 -0.07238176  0.05818481
 -0.01187706 -0.05221621  0.01370207  0.06783622  0.03533814  0.00383771
  0.05678429  0.05031404  0.00627759 -0.00381697  0.01779902  0.02720457
 -0.00351196  0.04468815  0.04907979  0.06396836 -0.01267426  0.09000085
  0.02992635 -0.02272453  0.00704902 -0.00415473 -0.02610775 -0.01034071
  0.02054128 -0.02056053 -0.01799711  0.00096328  0.01938858 -0.00596903
  0.01208147  0.01257336 -0.01149061  0.00479968]",36,unknown,s,6,1.0254812,-0.102554135,0.19545387
A146PPPJJABH6L,cdicdcme,5,4.6,0.5477225575051662,4.0,5.0,180.2,125.00479990784356,105,400,5,1.0,nice thanks compliments size like received items thank you fit top material right fits perfectly,Allegra K,3,"['black', 'blue', 'brown']",['s'],3,1,"[ 9.9082030e-02  3.7718225e-02 -9.5795624e-02 -3.5626177e-02
  1.4459825e-01  2.8775796e-02 -1.2758438e-01  6.1532281e-02
  2.7624737e-02 -1.0002101e-02  2.3342828e-01  9.9807292e-02
 -7.8108177e-02  4.0226914e-02  7.1552135e-02 -4.3519679e-02
  1.1428717e-01  1.0122466e-01 -1.6167071e-02 -2.7931597e-02
 -4.1297533e-02 -1.2305864e-01 -3.8902421e-02 -4.0590048e-02
 -2.8954921e-02 -3.2759499e-02  1.7021125e-02 -2.3339013e-02
 -3.9951573e-04 -5.1275757e-03 -5.0457634e-02  2.0145100e-02
  1.0699969e-02 -2.7692998e-02 -3.1275719e-02 -2.3480399e-02
  2.7631598e-02 -2.5420068e-02  2.2135912e-02  2.1844245e-02
 -1.3564879e-02 -2.2990368e-02  2.8229041e-02 -1.4134257e-02
  2.6812827e-02  1.4693595e-05  2.5679333e-02 -2.9494515e-02
 -1.4514923e-02 -6.5878546e-03 -2.5568341e-03  6.1273901e-03
 -2.4527870e-02  1.3167584e-02 -9.4214147e-03 -8.9002457e-03
 -8.6928383e-03  1.9541763e-02 -1.4092430e-02  4.9081319e-03
  1.2931544e-02 -8.2363794e-03 -1.2521433e-02  2.4601148e-02]",37,black,s,5,1.0380647,0.29490638,-0.11751145
A14A94TSHBLUN0,Sherrie St James,5,3.6,1.3416407864998738,2.0,5.0,140.0,87.05170877128145,62,288,5,1.0,love you size material larger cute need your usual don available pretty dress though cheesey,KAMACO,1,"['black', 'green', 'white']","['s', 'l', 'm', 'plus size']",3,4,"[ 0.21713379 -0.13990302  0.17234059 -0.03160431 -0.10347251  0.21523765
  0.002345    0.04782206  0.04125862  0.00427634 -0.01613102 -0.00645705
  0.03906842  0.04019087  0.06618204  0.04268138 -0.01220655 -0.01362883
 -0.0143859   0.00379646 -0.04570968 -0.03535921 -0.03503117 -0.02912726
 -0.03697836  0.00129983 -0.02023383  0.07337621 -0.00475713  0.07157472
  0.03140085  0.03219254 -0.00429886 -0.05654541 -0.0106812   0.02796292
 -0.05806837  0.03412045 -0.0181968   0.0256128   0.0762895  -0.01417274
  0.02566407  0.01509929  0.01391494 -0.02515959  0.01056864 -0.02548536
 -0.00042247  0.0038618  -0.00645571  0.02109155  0.00202896 -0.01999638
 -0.00145586  0.03177596 -0.00170251  0.05280444 -0.00255491  0.00444571
 -0.00485902 -0.0204181   0.007057    0.03192743]",38,black,s,5,1.0212969,0.34729382,0.20615509
A14IDXVRKZ81H6,Connie,5,4.0,1.224744871391589,2.0,5.0,62.2,61.21846126782345,9,151,5,1.0,design beautiful nice poor material unique great quality leggings fit somewhat small dknt even reach,Allegra K,1,"['black', 'green']","['s', 'small', 'l']",2,3,"[ 0.0932316   0.07243699  0.08213803 -0.10814876  0.0405367  -0.07471376
 -0.03593361  0.01619054  0.11092591  0.03855781  0.03528728  0.06562114
  0.06947242 -0.12320178 -0.05124685 -0.0524888  -0.07858642  0.06656652
  0.0384935   0.12797096 -0.02511001  0.05415326  0.05253962 -0.04582081
  0.04817635  0.07765417 -0.05629692  0.01646534  0.09284642 -0.02524382
  0.03964807  0.06440952  0.04274839  0.00305687 -0.01295772 -0.05195728
 -0.08335885  0.0394689   0.0198796   0.06352491 -0.03047399  0.00323082
  0.00675949  0.01634732 -0.0324034  -0.11664496 -0.00478311 -0.01288072
 -0.07143628 -0.06324619 -0.03315855  0.06749047  0.01161887 -0.00717897
 -0.04308393 -0.04276967 -0.03152982  0.04624277 -0.04437144  0.00121071
 -0.00529556 -0.00972478  0.01515602 -0.00390098]",39,black,s,5,0.99011254,-0.071129136,-0.08478529
A14IVFLENLR9XK,sher,6,3.333333333333333,1.8618986725025253,1.0,5.0,85.83333333333333,46.93577171696089,32,135,6,1.0,length returning love dress stark blinding white arms chiffon lot stiffer pictured product great work,Voinnia,1,"['silver', 'gold', 'blue', 'white']","['s', '3xl', 'xl', 'xx-large']",4,4,"[ 0.45532125 -0.08086322  0.11084859 -0.03980378 -0.2152255   0.08987981
 -0.09346664 -0.01345659  0.02686798 -0.08043102 -0.1324329  -0.12151832
  0.01070781 -0.02775133  0.07709152  0.04426504  0.12580374 -0.01435986
 -0.03655734  0.03219349  0.08354001 -0.02136104 -0.01364657 -0.05455847
  0.07296766 -0.06937357  0.02869758  0.04826257  0.02969397 -0.01052448
 -0.07543864  0.07512597 -0.04717962 -0.02022659  0.12197139 -0.01817991
 -0.04761713  0.02023939  0.05973131 -0.02311847 -0.00905363  0.06002404
 -0.00923134 -0.00632249 -0.01205737  0.01082252 -0.07553564 -0.02345517
 -0.09792116 -0.02623078 -0.01058737 -0.03115527  0.06626137  0.00558895
  0.01350086  0.07077041 -0.05445072 -0.03124541  0.01899286  0.08556333
 -0.05496234 -0.05266006  0.02984035  0.02987388]",40,silver,s,6,0.9568681,-0.32682982,-0.27368045
